VALID_DATE,C-only(0-24hr),C1+(0-24hr),M-only(0-24hr),M1+(0-24hr)
"2017-04-05",0.897200,0.974608,0.337800,0.360203
"2017-04-06",0.933600,1.00000,0.565500,0.674020
"2017-04-07",0.801500,0.944174,0.368700,0.395305
"2017-04-08",0.166000,0.166000,0.0199000,0.0199000
"2017-04-09",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-10",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-11",0.136100,0.136100,0.0217000,0.0217000
"2017-04-12",0.136100,0.136100,0.0217000,0.0217000
"2017-04-13",0.100900,0.100900,0.0109000,0.0109000
"2017-04-14",0.100900,0.100900,0.0109000,0.0109000
"2017-04-15",0.0287000,0.0287000,0.00000,0.00000
"2017-04-16",0.0245000,0.0245000,0.00320000,0.00320000
"2017-04-17",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-18",0.00000,0.00000,0.00000,0.00000
"2017-04-19",-1.00000,-1.00000,-1.00000,-1.00000
"2017-04-20",0.253200,0.253200,0.0317000,0.0317000
"2017-04-21",0.274700,0.274700,0.0317000,0.0317000
"2017-04-22",0.218200,0.218200,0.0250000,0.0250000
"2017-04-23",0.218200,0.218200,0.0250000,0.0250000
"2017-04-24",0.196000,0.196000,0.0196000,0.0196000
"2017-04-25",0.166800,0.166800,0.0121000,0.0121000
"2017-04-26",0.128100,0.128100,0.00660000,0.00660000
"2017-04-27",0.102300,0.102300,0.00320000,0.00320000
"2017-04-28",0.128100,0.128100,0.00660000,0.00660000
"2017-04-29",0.102300,0.102300,0.00320000,0.00320000
"2017-04-30",0.102300,0.102300,0.00320000,0.00320000
"2017-05-01",0.0911000,0.0911000,0.00320000,0.00320000
"2017-05-02",0.0911000,0.0911000,0.00320000,0.00320000
"2017-05-03",0.271600,0.271600,0.0348000,0.0348000
"2017-05-04",0.200800,0.200800,0.0231000,0.0231000
"2017-05-05",0.213700,0.213700,0.0253000,0.0253000
"2017-05-06",0.181300,0.181300,0.0109000,0.0109000
"2017-05-07",0.109500,0.109500,0.00530000,0.00530000
"2017-05-08",0.0793000,0.0793000,0.00550000,0.00550000
"2017-05-09",0.0638000,0.0638000,0.00870000,0.00870000
"2017-05-10",-1.00000,-1.00000,-1.00000,-1.00000
"2017-05-11",0.00000,0.00000,0.00000,0.00000
"2017-05-12",0.00000,0.00000,0.00000,0.00000
"2017-05-13",0.00000,0.00000,0.00000,0.00000
"2017-05-14",0.00000,0.00000,0.00000,0.00000
"2017-05-15",0.00000,0.00000,0.00000,0.00000
"2017-05-16",0.00000,0.00000,0.00000,0.00000
"2017-05-17",-1.00000,-1.00000,-1.00000,-1.00000
"2017-05-18",0.122900,0.122900,0.0141000,0.0141000
"2017-05-19",0.105800,0.105800,0.00880000,0.00880000
"2017-05-20",0.105800,0.105800,0.00880000,0.00880000
"2017-05-21",0.0950000,0.0950000,0.00340000,0.00340000
"2017-05-22",0.324200,0.324200,0.0349000,0.0349000
"2017-05-23",0.193700,0.193700,0.0138000,0.0138000
"2017-05-24",0.113000,0.113000,0.0119000,0.0119000
"2017-05-25",0.152300,0.152300,0.0171000,0.0171000
"2017-05-26",0.290300,0.290300,0.0282000,0.0282000
"2017-05-27",0.464700,0.464700,0.0838000,0.0838000
"2017-05-28",0.464700,0.464700,0.0838000,0.0838000
"2017-05-29",0.253200,0.253200,0.0317000,0.0317000
"2017-05-30",0.180700,0.180700,0.0199000,0.0199000
"2017-05-31",-1.00000,-1.00000,-1.00000,-1.00000
"2017-06-01",-1.00000,-1.00000,-1.00000,-1.00000
"2017-06-02",0.540600,0.540600,0.105200,0.105200
"2017-06-03",0.410100,0.410100,0.0600000,0.0600000
"2017-06-04",0.383900,0.383900,0.0655000,0.0655000
"2017-06-05",0.383900,0.383900,0.0655000,0.0655000
"2017-06-06",0.383900,0.383900,0.0655000,0.0655000
"2017-06-07",0.136100,0.136100,0.0217000,0.0217000
"2017-06-08",0.0683000,0.0683000,0.00340000,0.00340000
"2017-06-09",0.0245000,0.0245000,0.00320000,0.00320000
"2017-06-10",-1.00000,-1.00000,-1.00000,-1.00000
"2017-06-11",0.00000,0.00000,0.00000,0.00000
"2017-06-12",0.00000,0.00000,0.00000,0.00000
"2017-06-13",0.00000,0.00000,0.00000,0.00000
"2017-06-14",-1.00000,-1.00000,-1.00000,-1.00000
"2017-06-15",0.0407000,0.0407000,0.00000,0.00000
"2017-06-16",0.214000,0.214000,0.0199000,0.0199000
"2017-06-17",0.214000,0.214000,0.0199000,0.0199000
"2017-06-18",0.214000,0.214000,0.0199000,0.0199000
"2017-06-19",0.214000,0.214000,0.0199000,0.0199000
"2017-06-20",0.137400,0.137400,0.0109000,0.0109000
"2017-06-21",0.172500,0.172500,0.0109000,0.0109000
"2017-06-22",0.117200,0.117200,0.00000,0.00000
"2017-06-23",0.117200,0.117200,0.00000,0.00000
"2017-06-24",0.0682000,0.0682000,0.00000,0.00000
"2017-06-25",0.122900,0.122900,0.0141000,0.0141000
"2017-06-26",0.122900,0.122900,0.0141000,0.0141000
"2017-06-27",0.290300,0.290300,0.0282000,0.0282000
"2017-06-28",0.290300,0.290300,0.0282000,0.0282000
"2017-06-29",0.100900,0.100900,0.0109000,0.0109000
"2017-06-30",0.100900,0.100900,0.0109000,0.0109000
"2017-07-01",0.0407000,0.0407000,0.00000,0.00000
"2017-07-02",0.0407000,0.0407000,0.00000,0.00000
"2017-07-03",0.0407000,0.0407000,0.00000,0.00000
"2017-07-04",-1.00000,-1.00000,-1.00000,-1.00000
"2017-07-05",0.00000,0.00000,0.00000,0.00000
"2017-07-06",-1.00000,-1.00000,-1.00000,-1.00000
"2017-07-07",0.253200,0.253200,0.0317000,0.0317000
"2017-07-08",0.950200,1.00000,0.393500,0.454339
"2017-07-09",0.950200,1.00000,0.393500,0.454339
"2017-07-10",0.950200,1.00000,0.393500,0.454339
"2017-07-11",0.839100,0.902421,0.302300,0.327803
"2017-07-12",0.839100,0.902421,0.302300,0.327803
"2017-07-13",0.551500,0.551500,0.00530000,0.00530000
"2017-07-14",0.792900,0.792900,0.263100,0.263100
"2017-07-15",0.849300,0.914974,0.308400,0.333370
"2017-07-16",0.734300,0.734300,0.149300,0.186663
"2017-07-17",0.390700,0.390700,0.0602000,0.0695433
"2017-07-18",0.427700,0.427700,0.0675000,0.0675000
"2017-07-19",-1.00000,-1.00000,-1.00000,-1.00000
"2017-07-20",0.00000,0.00000,0.00000,0.00000
"2017-07-21",0.00000,0.00000,0.00000,0.00000
"2017-07-22",0.00000,0.00000,0.00000,0.00000
"2017-07-23",0.00000,0.00000,0.00000,0.00000
"2017-07-24",0.00000,0.00000,0.00000,0.00000
"2017-07-25",0.00000,0.00000,0.00000,0.00000
"2017-07-26",-1.00000,-1.00000,-1.00000,-1.00000
"2017-07-27",-1.00000,-1.00000,-1.00000,-1.00000
"2017-07-28",0.00000,0.00000,0.00000,0.00000
"2017-07-29",0.00000,0.00000,0.00000,0.00000
"2017-07-30",-1.00000,-1.00000,-1.00000,-1.00000
"2017-07-31",0.0245000,0.0245000,0.00320000,0.00320000
"2017-08-01",-1.00000,-1.00000,-1.00000,-1.00000
"2017-08-02",0.00000,0.00000,0.00000,0.00000
"2017-08-03",-1.00000,-1.00000,-1.00000,-1.00000
"2017-08-04",0.0407000,0.0407000,0.00000,0.00000
"2017-08-05",0.0407000,0.0407000,0.00000,0.00000
"2017-08-06",0.0407000,0.0407000,0.00000,0.00000
"2017-08-07",0.0407000,0.0407000,0.00000,0.00000
"2017-08-08",0.0407000,0.0407000,0.00000,0.00000
"2017-08-09",0.0407000,0.0407000,0.00000,0.00000
"2017-08-10",0.0407000,0.0407000,0.00000,0.00000
"2017-08-11",0.0407000,0.0407000,0.00000,0.00000
"2017-08-12",0.0407000,0.0407000,0.00000,0.00000
"2017-08-13",0.0407000,0.0407000,0.00000,0.00000
"2017-08-14",0.0407000,0.0407000,0.00000,0.00000
"2017-08-15",0.0948000,0.0948000,0.00560000,0.00560000
"2017-08-16",0.703500,0.703500,0.133900,0.135208
"2017-08-17",0.864700,0.864700,0.00000,0.00000
"2017-08-18",0.899400,1.00000,0.542200,0.652755
"2017-08-19",0.898100,1.00000,0.615000,0.688798
"2017-08-20",0.926800,1.00000,0.418900,0.451221
"2017-08-21",0.956800,1.00000,0.453800,0.484274
"2017-08-22",0.945300,1.00000,0.437300,0.469115
"2017-08-23",0.905700,0.919516,0.326500,0.326500
"2017-08-24",0.889200,0.889200,0.181300,0.181300
"2017-08-25",0.889200,0.889200,0.181300,0.181300
"2017-08-26",0.894300,0.894300,0.145500,0.146395
"2017-08-27",0.887100,0.887100,0.151000,0.151000
"2017-08-28",0.372700,0.372700,0.0347000,0.0347000
"2017-08-29",0.223300,0.223300,0.0324000,0.0324000
"2017-08-30",0.642800,0.694987,0.249700,0.254796
"2017-08-31",0.755700,0.755700,0.172000,0.180781
"2017-09-01",0.899100,0.899100,0.152500,0.152500
"2017-09-02",0.335000,0.691968,0.505500,0.505500
"2017-09-03",0.999600,1.00000,0.871800,0.871800
"2017-09-04",0.998700,0.998700,0.0139000,0.0139000
"2017-09-05",0.981500,1.00000,0.490100,0.548204
"2017-09-06",0.950200,1.00000,0.739700,0.776009
"2017-09-07",0.978400,1.00000,0.455200,0.485652
"2017-09-08",0.962600,1.00000,0.474600,0.485058
"2017-09-09",0.927900,1.00000,0.408900,0.408900
"2017-09-10",0.883300,1.00000,0.469100,0.469100
"2017-09-11",0.726500,0.831902,0.365400,0.365400
"2017-09-12",0.163200,0.163200,0.00530000,0.00530000
"2017-09-13",0.0682000,0.0682000,0.00000,0.00000
"2017-09-14",0.0407000,0.0407000,0.00000,0.00000
"2017-09-15",0.0407000,0.0407000,0.00000,0.00000
"2017-09-16",0.0407000,0.0407000,0.00000,0.00000
"2017-09-17",0.0407000,0.0407000,0.00000,0.00000
"2017-09-18",0.0683000,0.0683000,0.00340000,0.00340000
"2017-09-19",0.0407000,0.0407000,0.00000,0.00000
"2017-09-20",0.0407000,0.0407000,0.00000,0.00000
"2017-09-21",0.0797000,0.0797000,0.00000,0.00000
"2017-09-22",0.0797000,0.0797000,0.00000,0.00000
"2017-09-23",0.0797000,0.0797000,0.00000,0.00000
"2017-09-24",0.137400,0.137400,0.0109000,0.0109000
"2017-09-25",0.136600,0.136600,0.0160000,0.0160000
"2017-09-26",0.462800,0.462800,0.0359000,0.0770652
"2017-09-27",0.323600,0.323600,0.0427000,0.0427000
"2017-09-28",0.426900,0.426900,0.0253000,0.0665908
"2017-09-29",0.305300,0.305300,0.0217000,0.0217000
"2017-09-30",0.305300,0.305300,0.0217000,0.0217000
"2017-10-01",0.277000,0.277000,0.0109000,0.0109000
"2017-10-02",0.228600,0.228600,0.00000,0.00000
"2017-10-03",0.228600,0.228600,0.00000,0.00000
"2017-10-04",0.300500,0.300500,0.0513000,0.0513000
"2017-10-05",0.300500,0.300500,0.0513000,0.0513000
"2017-10-06",0.300500,0.300500,0.0513000,0.0513000
"2017-10-07",0.195900,0.195900,0.00000,0.00000
"2017-10-08",0.0948000,0.0948000,0.00560000,0.00560000
"2017-10-09",-1.00000,-1.00000,-1.00000,-1.00000
"2017-10-10",0.00000,0.00000,0.00000,0.00000
"2017-10-11",0.00000,0.00000,0.00000,0.00000
"2017-10-12",0.00000,0.00000,0.00000,0.00000
"2017-10-13",0.00000,0.00000,0.00000,0.00000
"2017-10-14",0.00000,0.00000,0.00000,0.00000
"2017-10-15",0.00000,0.00000,0.00000,0.00000
"2017-10-16",-1.00000,-1.00000,-1.00000,-1.00000
"2017-10-17",-1.00000,-1.00000,-1.00000,-1.00000
"2017-10-18",0.00000,0.00000,0.00000,0.00000
"2017-10-19",0.00000,0.00000,0.00000,0.00000
"2017-10-20",0.00000,0.00000,0.00000,0.00000
"2017-10-21",0.00000,0.00000,0.00000,0.00000
"2017-10-22",-1.00000,-1.00000,-1.00000,-1.00000
"2017-10-23",0.0683000,0.0683000,0.00340000,0.00340000
"2017-10-24",0.131900,0.131900,0.00670000,0.00670000
"2017-10-25",0.106200,0.106200,0.00340000,0.00340000
"2017-10-26",0.0797000,0.0797000,0.00000,0.00000
"2017-10-27",0.0682000,0.0682000,0.00000,0.00000
"2017-10-28",0.0950000,0.0950000,0.00340000,0.00340000
"2017-10-29",0.0566000,0.0566000,0.00000,0.00000
"2017-10-30",0.0525000,0.0525000,0.00320000,0.00320000
"2017-10-31",0.0485000,0.0485000,0.00650000,0.00650000
"2017-11-01",0.0485000,0.0485000,0.00650000,0.00650000
"2017-11-02",-1.00000,-1.00000,-1.00000,-1.00000
"2017-11-03",0.00000,0.00000,0.00000,0.00000
"2017-11-04",0.00000,0.00000,0.00000,0.00000
"2017-11-05",0.00000,0.00000,0.00000,0.00000
"2017-11-06",0.00000,0.00000,0.00000,0.00000
"2017-11-07",0.00000,0.00000,0.00000,0.00000
"2017-11-08",0.00000,0.00000,0.00000,0.00000
"2017-11-09",0.00000,0.00000,0.00000,0.00000
"2017-11-10",0.00000,0.00000,0.00000,0.00000
"2017-11-11",0.00000,0.00000,0.00000,0.00000
"2017-11-12",0.00000,0.00000,0.00000,0.00000
"2017-11-13",0.00000,0.00000,0.00000,0.00000
"2017-11-14",0.00000,0.00000,0.00000,0.00000
"2017-11-15",-1.00000,-1.00000,-1.00000,-1.00000
"2017-11-16",0.136100,0.136100,0.0217000,0.0217000
"2017-11-17",0.136100,0.136100,0.0217000,0.0217000
"2017-11-18",0.105800,0.105800,0.00880000,0.00880000
"2017-11-19",-1.00000,-1.00000,-1.00000,-1.00000
"2017-11-20",-1.00000,-1.00000,-1.00000,-1.00000
"2017-11-21",0.00000,0.00000,0.00000,0.00000
"2017-11-22",0.00000,0.00000,0.00000,0.00000
"2017-11-23",0.00000,0.00000,0.00000,0.00000
"2017-11-24",0.00000,0.00000,0.00000,0.00000
"2017-11-25",0.00000,0.00000,0.00000,0.00000
"2017-11-26",-1.00000,-1.00000,-1.00000,-1.00000
"2017-11-27",0.136100,0.136100,0.0217000,0.0217000
"2017-11-28",0.100900,0.100900,0.0109000,0.0109000
"2017-11-29",0.136100,0.136100,0.0217000,0.0217000
"2017-11-30",0.0683000,0.0683000,0.00340000,0.00340000
"2017-12-01",0.0287000,0.0287000,0.00000,0.00000
"2017-12-02",-1.00000,-1.00000,-1.00000,-1.00000
"2017-12-03",0.00000,0.00000,0.00000,0.00000
"2017-12-04",0.00000,0.00000,0.00000,0.00000
"2017-12-05",0.00000,0.00000,0.00000,0.00000
"2017-12-06",0.00000,0.00000,0.00000,0.00000
"2017-12-07",-1.00000,-1.00000,-1.00000,-1.00000
"2017-12-08",0.0245000,0.0245000,0.00320000,0.00320000
"2017-12-09",-1.00000,-1.00000,-1.00000,-1.00000
"2017-12-10",-1.00000,-1.00000,-1.00000,-1.00000
"2017-12-11",-1.00000,-1.00000,-1.00000,-1.00000
"2017-12-12",0.0403000,0.0403000,0.00550000,0.00550000
"2017-12-13",0.0403000,0.0403000,0.00550000,0.00550000
"2017-12-14",-1.00000,-1.00000,-1.00000,-1.00000
"2017-12-15",0.00000,0.00000,0.00000,0.00000
"2017-12-16",0.00000,0.00000,0.00000,0.00000
"2017-12-17",0.00000,0.00000,0.00000,0.00000
"2017-12-18",0.00000,0.00000,0.00000,0.00000
"2017-12-19",0.00000,0.00000,0.00000,0.00000
"2017-12-20",0.00000,0.00000,0.00000,0.00000
"2017-12-21",-1.00000,-1.00000,-1.00000,-1.00000
"2017-12-22",0.253200,0.253200,0.0317000,0.0317000
"2017-12-23",0.253200,0.253200,0.0317000,0.0317000
"2017-12-24",0.253200,0.253200,0.0317000,0.0317000
"2017-12-25",0.517600,0.517600,0.109600,0.109600
"2017-12-26",0.383900,0.383900,0.0655000,0.0655000
"2017-12-27",0.0718000,0.0718000,0.00530000,0.00530000
"2017-12-28",0.0245000,0.0245000,0.00320000,0.00320000
"2017-12-29",-1.00000,-1.00000,-1.00000,-1.00000
"2017-12-30",0.00000,0.00000,0.00000,0.00000
"2017-12-31",0.00000,0.00000,0.00000,0.00000
